order_date,order_id,sales,profit
29-01-2025,CA-2017-114748,1.408,0.29
29-01-2025,CA-2017-114748,169.568,40.61
16-09-2024,CA-2017-163594,19.44,6.22
16-09-2024,CA-2017-163594,194.352,23.85
16-09-2024,CA-2017-163594,36.624,7.02
08-03-2025,CA-2017-127243,340.182,34.99
08-03-2025,CA-2017-127243,12.672,3.79
08-03-2025,CA-2017-127243,6.888,2.36
08-03-2025,CA-2017-127243,32.544,7.1
08-03-2025,CA-2017-127243,347.802,43.43
19-06-2025,CA-2018-161851,15.57,5.28
07-04-2025,US-2018-123862,153.78,23.17
07-04-2025,US-2018-123862,61.02,14.2
07-04-2025,US-2018-123862,110.11,-3.1
07-04-2025,US-2018-123862,7.89,2.06
18-09-2025,CA-2018-100580,36.024,11.63
17-11-2025,US-2018-145597,54.336,18.23
22-01-2024,CA-2016-136224,10.272,2.39
10-01-2025,CA-2017-105732,40.74,11.29
10-01-2025,CA-2017-105732,14.4,4.8
10-01-2025,CA-2017-105732,149.95,-1.57
10-01-2025,CA-2017-105732,16.9,3.75
10-01-2025,CA-2017-105732,17.61,6.14
10-01-2025,CA-2017-105732,378,104.93
10-01-2025,CA-2017-105732,17.64,5.43
10-01-2025,CA-2017-105732,373.08,-4.64
10-01-2025,CA-2017-105732,1336.44,232.24
10-01-2025,CA-2017-105732,29.97,3.42
08-12-2025,CA-2018-108035,390.368,67.02
08-12-2025,CA-2018-108035,101.52,20.18
11-12-2025,CA-2018-160031,74.352,18.7
02-07-2025,CA-2018-147844,15.7,4.82
02-07-2025,CA-2018-147844,59.52,16.82
02-07-2025,CA-2018-147844,34.4,11.09
28-03-2025,CA-2017-110975,313.176,69.96
28-03-2025,CA-2017-110975,866.646,106.44
06-01-2025,CA-2017-110009,43.13,10.69
06-01-2025,CA-2017-110009,30.87,5.07
12-09-2025,CA-2018-168172,70.12,17.42
10-01-2024,CA-2016-100146,509.9575,53.91
10-01-2024,CA-2016-100146,122.91,28.35
10-01-2024,CA-2016-100146,97.568,21.28
10-01-2024,CA-2016-100146,722.352,133.45
16-04-2025,CA-2018-152079,11.52,2.96
22-10-2024,CA-2017-129728,167.84,28.94
23-07-2025,CA-2018-121125,156.792,19.11
23-07-2025,CA-2018-121125,35.36,3.56
23-07-2025,CA-2018-121125,13.592,2
24-08-2024,US-2017-114013,386.68,58.91
24-08-2024,US-2017-114013,379.96,54.07
24-08-2024,US-2017-114013,539.91,-17.51
24-08-2024,US-2017-114013,41.24,11.31
24-08-2024,US-2017-114013,51.897,14.86
24-08-2024,US-2017-114013,552.56,148.18
24-08-2024,US-2017-114013,23.16,3.59
24-08-2024,US-2017-114013,126.08,19.21
24-08-2024,US-2017-114013,449.1,47.69
16-06-2025,CA-2018-135069,195.104,60.28
16-06-2025,CA-2018-135069,36.672,7.02
10-11-2024,CA-2017-101693,85.246,17.73
10-11-2024,CA-2017-101693,32.712,3.99
04-03-2024,CA-2016-148180,9.144,2.82
04-03-2024,CA-2016-148180,23.136,3.53
04-03-2024,CA-2016-148180,99.2,27.8
03-10-2025,US-2018-163657,18.72,4.2
03-10-2025,US-2018-163657,236.528,26.93
28-05-2024,CA-2016-120446,18.9,3.69
27-04-2025,CA-2018-127474,5.184,1.8
27-04-2025,CA-2018-127474,65.584,10.25
27-04-2025,CA-2018-127474,22.2,-0.61
27-04-2025,CA-2018-127474,419.4,77.33
24-11-2025,CA-2018-115448,88.92,14.53
14-10-2025,CA-2018-105669,9.912,1.84
14-10-2025,CA-2018-105669,318.43,75.62
14-10-2025,CA-2018-105669,5.8,1.02
14-10-2025,CA-2018-105669,1415.76,93.91
12-08-2025,CA-2018-134796,148.48,10.61
07-12-2024,CA-2017-137743,9.248,2.82
07-12-2024,CA-2017-137743,1036.624,179.75
06-01-2025,CA-2017-103709,14.88,4.54
06-01-2025,CA-2017-103709,34.24,6.72
06-01-2025,CA-2017-103709,261.74,77.04
14-10-2024,CA-2017-138282,87.84,29.83
24-11-2025,CA-2018-148985,34.92,6.78
12-04-2024,CA-2016-100734,3.576,0.62
12-04-2024,CA-2016-100734,147.184,42.54
15-11-2024,CA-2017-139997,1499.95,222.55
14-09-2024,CA-2017-109652,13.568,2.28
01-01-2025,CA-2017-124583,12.78,3.22
29-12-2025,CA-2018-135111,2.48,0.43
29-12-2025,CA-2018-135111,25.9,6.4
22-06-2024,US-2016-134558,29.9,-0.53
22-06-2024,US-2016-134558,2249.91,296.27
22-06-2024,US-2016-134558,1053.164,241.41
20-11-2025,CA-2018-157196,12.96,2.2
08-04-2024,CA-2016-108672,106.68,19
28-11-2025,US-2018-118598,119.94,10.34
09-10-2025,US-2018-160836,10.272,3.42
09-10-2025,US-2018-160836,512.19,68.82
09-10-2025,US-2018-160836,1.556,0.48
26-08-2025,CA-2018-121048,4.448,1.16
26-08-2025,CA-2018-121048,276.69,42.28
26-08-2025,CA-2018-121048,4.96,1.46
26-08-2025,CA-2018-121048,71.92,-2.27
26-08-2025,CA-2018-121048,18.84,2.32
26-08-2025,CA-2018-121048,140.97,13.01
26-08-2025,CA-2018-121048,470.376,35.56
07-06-2025,US-2018-120147,6.08,2.02
07-06-2025,US-2018-120147,164.792,19.82
24-07-2024,CA-2017-158043,23.36,6.98
30-07-2025,US-2018-106579,12.176,3.2
26-08-2025,US-2018-161935,9.248,2.14
26-08-2025,US-2018-161935,1889.946,238.15
26-08-2025,US-2018-161935,62.04,18.45
26-08-2025,US-2018-161935,396.92,68.05
26-08-2025,US-2018-161935,239.456,64.95
26-08-2025,US-2018-161935,13.12,2.23
15-12-2025,US-2018-167920,29.36,6.31
15-12-2025,US-2018-167920,214.9,67.33
15-12-2025,US-2018-167920,15.92,5.44
15-12-2025,US-2018-167920,146.45,21.13
15-12-2025,US-2018-167920,15.14,3.08
15-12-2025,US-2018-167920,5.76,1.02
15-12-2025,US-2018-167920,1399.98,168.86
04-01-2025,CA-2017-162383,8.952,1.96
04-01-2025,CA-2017-162383,8.856,1.98
04-01-2025,CA-2017-162383,85.246,15.15
21-10-2025,US-2018-106145,71.88,20.14
21-10-2025,US-2018-106145,9.24,1.99
21-10-2025,US-2018-106145,35.88,8.25
21-10-2025,US-2018-106145,17.04,3.83
21-10-2025,US-2018-106145,931.176,149.28
04-11-2024,CA-2017-107146,266.352,42.46
04-11-2024,CA-2017-107146,483.136,58.47
14-05-2025,US-2018-134642,196.784,48.86
14-05-2025,US-2018-134642,231.92,-10.17
08-06-2025,US-2018-160143,29.7,7.42
11-12-2025,CA-2018-103415,13.592,2.64
08-08-2024,CA-2017-106460,70.88,11.56
10-12-2025,US-2018-112347,114.288,35.02
10-12-2025,US-2018-112347,36.624,10.26
10-12-2025,US-2018-112347,242.352,25.91
10-12-2025,US-2018-112347,49.616,6.79
10-12-2025,US-2018-112347,508.704,64.78
10-12-2025,US-2018-112347,57.36,4.13
10-12-2025,US-2018-112347,906.68,173.51
04-01-2025,CA-2017-136595,21.204,4.03
06-12-2025,CA-2018-159506,158.28,27.18
06-12-2025,CA-2018-159506,497.94,151.53
01-04-2025,CA-2017-105746,170.786,30.04
02-01-2025,US-2017-104815,198.744,48.25
27-10-2025,CA-2018-157672,63.824,5.13
24-07-2024,US-2017-166660,435.168,44.15
24-07-2024,US-2017-166660,48.58,8.07
24-06-2025,CA-2018-140802,47.976,5.87
24-06-2025,CA-2018-140802,20.736,5.09
14-06-2024,CA-2016-129532,221.96,41.08
14-06-2024,CA-2016-129532,236,28.25
23-03-2025,CA-2017-138597,563.94,131.71
03-06-2024,CA-2016-123113,2625.12,659.99
03-06-2024,CA-2016-123113,17.94,3.93
18-03-2024,CA-2016-169656,422.856,70.58
28-11-2025,CA-2018-122945,17.31,3.76
19-04-2024,CA-2016-139738,128.744,24.4
04-01-2025,CA-2017-158778,58.248,6.41
04-01-2025,CA-2017-158778,71.246,9.16
04-01-2025,CA-2017-158778,7.872,2.29
04-01-2025,CA-2017-158778,887.271,187.74
23-06-2025,CA-2018-119655,146.86,25.08
23-06-2025,CA-2018-119655,36.56,8.85
03-02-2024,CA-2016-164567,225.576,12.27
20-11-2024,CA-2017-152520,12.96,2.78
20-10-2024,CA-2017-101791,25.176,3.51
20-10-2024,CA-2017-101791,5.584,0.96
20-10-2024,CA-2017-101791,1297.368,362.42
26-12-2025,CA-2018-121195,264.32,60.98
03-07-2025,CA-2018-163209,25.92,6.54
03-07-2025,CA-2018-163209,22.96,5.51
26-03-2024,CA-2016-113740,14.91,1.58
17-03-2025,CA-2017-144309,18.54,5.1
17-03-2025,CA-2017-144309,679.96,192
13-11-2025,CA-2018-151225,189.576,24.71
13-11-2025,CA-2018-151225,71.96,6.5
16-01-2024,CA-2016-136805,850.5,168.5
16-01-2024,CA-2016-136805,75.33,15.2
01-06-2024,US-2016-159499,325.632,111.74
01-06-2024,US-2016-159499,23.344,1.94
01-06-2024,US-2016-159499,16.52,4.94
30-12-2025,US-2018-158526,1207.84,266.64
30-12-2025,US-2018-158526,12.53,3.11
30-12-2025,US-2018-158526,34.58,6.59
30-12-2025,US-2018-158526,300.98,55.65
30-12-2025,US-2018-158526,258.75,37.18
17-05-2025,CA-2018-104885,59.52,12.11
17-05-2025,CA-2018-104885,57.96,19.98
17-05-2025,CA-2018-104885,441.96,55.56
17-05-2025,CA-2018-104885,68.04,19.05
27-01-2025,US-2017-157490,703.71,47.88
27-01-2025,US-2017-157490,17.904,3.37
27-01-2025,US-2017-157490,11.976,2.76
27-01-2025,US-2017-157490,67.96,6.62
26-08-2024,CA-2017-138968,4.544,1.26
26-08-2024,CA-2017-138968,1352.032,156.74
28-06-2024,CA-2016-101889,1548.99,-26.72
28-06-2024,CA-2016-101889,19.872,4.44
13-09-2025,CA-2018-110821,119.448,9.22
13-09-2025,CA-2018-110821,118.16,29.21
08-06-2024,CA-2016-107685,80.96,-3.74
08-06-2024,CA-2016-107685,25.92,5.42
07-09-2025,CA-2018-155740,76.776,21.27
25-07-2025,CA-2018-146493,53.9,12.83
23-10-2025,US-2018-141509,99.2,18.35
11-10-2025,CA-2018-139493,15.92,5.17
25-01-2025,US-2017-140158,30.4,8.48
25-01-2025,US-2017-140158,5399.91,369.72
25-01-2025,US-2017-140158,119.1,26.58
06-06-2024,CA-2016-130974,40.08,6.2
06-06-2024,CA-2016-130974,59.94,11.83
06-06-2024,CA-2016-130974,259.98,20.08
06-06-2024,CA-2016-130974,170.98,23.24
06-06-2024,CA-2016-130974,38.97,8.65
06-06-2024,CA-2016-130974,154.9,53.82
06-06-2024,CA-2016-130974,446.068,100.34
05-07-2025,CA-2018-133487,152.94,38.49
05-03-2025,CA-2017-169838,1568.61,279.63
05-03-2025,CA-2017-169838,17.3,4.97
05-03-2025,CA-2017-169838,160,8.17
27-08-2025,US-2018-128951,179.94,42.79
27-08-2025,US-2018-128951,872.94,169.01
27-08-2025,US-2018-128951,12.96,1.95
31-08-2024,CA-2017-118899,167.888,19.06
17-08-2025,CA-2018-107958,163.96,47.2
17-08-2025,CA-2018-107958,5.232,1.7
19-12-2025,CA-2018-151799,1199.98,120.1
19-12-2025,CA-2018-151799,73.85,24.61
19-12-2025,CA-2018-151799,25.71,4.69
19-12-2025,CA-2018-151799,17.28,2.71
19-12-2025,CA-2018-151799,526.582,83.58
27-12-2024,CA-2017-114601,11.56,2.74
27-12-2024,CA-2017-114601,209.97,22.3
27-12-2024,CA-2017-114601,447.84,87.32
27-12-2024,CA-2017-114601,479.97,65.48
27-12-2024,CA-2017-114601,8.64,1.76
04-11-2025,CA-2018-100237,11.68,2.66
14-11-2025,CA-2018-139353,77.952,12.07
14-11-2025,CA-2018-139353,147.184,48.23
14-11-2025,CA-2018-139353,47.952,10.97
18-11-2025,US-2018-101518,40.776,4.69
08-10-2025,US-2018-146213,159.96,17.94
20-06-2025,US-2018-138086,40.74,-0.6
08-04-2024,CA-2016-139374,179.886,32.63
19-01-2025,CA-2017-113978,286.256,89.02
19-01-2025,CA-2017-113978,24.224,8.08
19-01-2025,CA-2017-113978,331.536,99.95
06-03-2025,CA-2017-106915,17.856,5.06
19-01-2025,US-2017-109260,431.976,24.18
03-08-2025,CA-2018-104850,291.136,-4.45
15-10-2025,CA-2018-140508,114.848,34.21
25-07-2025,CA-2018-143294,10.688,3.2
11-10-2024,CA-2017-165673,15.232,-0.56
12-10-2025,CA-2018-134418,12.42,-0.39
24-12-2024,US-2017-106313,19.44,3.28
22-12-2025,CA-2018-108287,12.672,4.19
07-09-2025,CA-2018-141103,89.95,9.2
18-04-2024,CA-2016-147816,35.12,5.1
23-09-2025,CA-2018-105326,25.92,5.96
04-11-2024,CA-2017-133613,7.96,1.73
04-11-2024,CA-2017-133613,566.97,82.53
04-11-2024,CA-2017-133613,9.84,1.76
22-06-2024,CA-2016-109113,25.488,2.65
22-01-2024,CA-2016-156153,7.56,2.49
05-02-2024,CA-2016-133242,60.84,13.89
05-02-2024,CA-2016-133242,450.04,71.08
05-02-2024,CA-2016-133242,34.6,9.42
05-02-2024,CA-2016-133242,467.97,32.77
05-02-2024,CA-2016-133242,33.02,8.33
08-06-2024,CA-2016-158323,17.088,2.85
24-06-2024,CA-2016-161795,3.008,0.81
29-11-2025,CA-2018-100902,268.24,81.26
29-11-2025,CA-2018-100902,431.16,30.09
26-11-2025,CA-2018-112844,43.6,3.17
26-11-2025,CA-2018-112844,154.95,24.29
09-02-2025,CA-2017-158925,15.552,5.24
11-12-2025,CA-2018-123071,10.368,3.58
21-10-2025,CA-2018-156391,2.224,0.66
17-09-2025,US-2018-118941,17.52,3.2
17-09-2025,US-2018-118941,1779.9,395.24
17-09-2025,US-2018-118941,219.9,35.13
26-03-2024,CA-2016-169299,7.152,1.14
25-11-2025,CA-2018-154088,26.72,4.62
08-12-2024,CA-2017-155978,1039.728,90.42
08-12-2024,CA-2017-155978,45.96,15.86
05-03-2025,CA-2017-108196,456.588,-5.34
05-03-2025,CA-2017-108196,4499.985,528.34
05-03-2025,CA-2017-108196,59.976,8.55
17-09-2024,CA-2017-152800,6.12,1.82
20-09-2024,CA-2017-139381,203.92,30.89
20-09-2024,CA-2017-139381,29.56,1.92
18-02-2025,CA-2017-162236,45.248,10.17
18-02-2025,CA-2017-162236,876.3,187
18-02-2025,CA-2017-162236,185.376,-4.34
12-10-2024,US-2017-117037,2.89,0.91
12-10-2024,US-2017-117037,7.896,1.51
12-10-2024,US-2017-117037,22.608,5.06
12-10-2024,US-2017-117037,30.528,7.39
15-10-2025,CA-2018-160801,4.842,1.1
23-03-2025,CA-2017-108364,1.8,0.56
02-11-2025,CA-2018-169362,39.984,2.83
17-06-2024,CA-2016-127481,32.4,11.04
17-06-2024,CA-2016-127481,97.88,19.62
23-02-2024,CA-2016-112711,307.168,19.15
24-04-2024,US-2016-145121,26.9,8.96
03-06-2025,CA-2018-166184,47.01,14.17
03-06-2025,CA-2018-166184,469.99,38
03-06-2025,CA-2018-166184,207.846,38.17
25-07-2025,CA-2018-157413,324.744,63.92
17-04-2024,CA-2016-102260,12,2.12
17-04-2024,CA-2016-102260,720.064,126.96
17-04-2024,CA-2016-102260,25.424,5.96
17-04-2024,CA-2016-102260,2.816,0.97
17-04-2024,CA-2016-102260,3.204,0.49
07-07-2024,US-2017-137295,30.828,7.19
07-07-2024,US-2017-137295,47.616,10.79
07-07-2024,US-2017-137295,108.784,10.08
04-08-2024,CA-2017-134334,4.77,1.67
04-08-2024,CA-2017-134334,7.98,2.09
04-08-2024,CA-2017-134334,550.431,123.09
04-08-2024,CA-2017-134334,10.56,2.53
30-07-2025,US-2018-109316,1497.666,-41.74
30-07-2025,US-2018-109316,17.52,1.92
07-02-2025,CA-2017-138478,113.22,39.47
07-02-2025,CA-2017-138478,35.88,10.54
07-02-2025,CA-2017-138478,4535.976,761.55
21-04-2025,CA-2018-150469,11.84,3.29
14-12-2025,CA-2018-152436,592.74,109.81
07-02-2025,CA-2017-169334,111.672,22.51
16-11-2025,CA-2018-117114,508.768,27.51
16-11-2025,CA-2018-117114,9.912,2.95
06-10-2024,CA-2017-112382,19.136,1.27
19-04-2024,CA-2016-149083,307.136,67.72
19-04-2024,CA-2016-149083,12.6,2.87
19-04-2024,CA-2016-149083,159.98,21
27-11-2024,CA-2017-116603,45.96,12.67
31-08-2025,US-2018-123834,124.404,25.69
21-04-2024,CA-2016-125976,154.9,28.54
21-04-2024,CA-2016-125976,1871.88,232.59
14-08-2024,CA-2017-128706,16.192,3.2
01-10-2024,CA-2017-104311,18.936,4.61
01-10-2024,CA-2017-104311,12.672,2.38
01-10-2024,CA-2017-104311,5.04,0.87
27-06-2024,CA-2016-144890,9.96,1.76
14-12-2025,CA-2018-135587,320.64,74.04
14-12-2025,CA-2018-135587,52,4.45
17-05-2025,CA-2018-152261,18.528,5.81
02-05-2024,CA-2016-142993,17.9,1.46
02-05-2024,CA-2016-142993,81.96,21.59
24-02-2024,CA-2016-143364,272.736,61.69
24-02-2024,CA-2016-143364,18.496,5.31
24-02-2024,CA-2016-143364,441.92,53.37
24-02-2024,CA-2016-143364,127.764,21.23
20-10-2024,CA-2017-136994,13.38,3.22
18-08-2025,US-2018-166233,24,1.4
20-10-2025,CA-2018-122112,24.448,7.96
25-01-2025,CA-2017-101672,6.16,1.42
25-01-2025,CA-2017-101672,915.136,123.54
25-01-2025,CA-2017-101672,8.56,2.01
25-01-2025,CA-2017-101672,97.82,17.15
08-10-2025,CA-2018-168403,31.104,-1.27
08-10-2025,CA-2018-168403,11.176,2.06
08-03-2025,CA-2017-160241,242.176,56.3
02-11-2024,CA-2017-155747,337.176,53.46
11-12-2025,CA-2018-118017,13.344,4.57
11-12-2025,CA-2018-118017,76.752,-1.99
11-12-2025,CA-2018-118017,102.336,14.1
11-12-2025,CA-2018-118017,10.32,3.3
11-12-2025,CA-2018-118017,47.32,16.03
11-12-2025,CA-2018-118017,23.376,4.72
11-12-2025,CA-2018-118017,16.72,2.91
11-12-2025,CA-2018-118017,16.192,3.42
19-12-2024,CA-2017-113117,32.4,5.6
28-03-2025,CA-2017-148684,19.89,3.83
28-03-2025,CA-2017-148684,399.98,36.78
28-03-2025,CA-2017-148684,343.85,39.54
28-03-2025,CA-2017-148684,106.32,25.97
02-09-2025,CA-2018-125367,13.92,3.08
09-08-2025,CA-2018-124744,82.4,22.65
09-08-2025,CA-2018-124744,6.24,1.01
09-08-2025,CA-2018-124744,447.84,140.55
18-09-2025,CA-2018-128363,272.048,53.95
18-09-2025,CA-2018-128363,1614.582,321.1
18-09-2025,CA-2018-128363,24.32,8
18-09-2025,CA-2018-128363,1.584,0.1
18-09-2025,CA-2018-128363,31.984,6.33
18-09-2025,CA-2018-128363,14.76,4.14
18-09-2025,CA-2018-128363,423.648,98.03
22-05-2024,CA-2016-126669,76.64,23.51
04-05-2024,US-2016-118766,4.464,1.29
04-05-2024,US-2016-118766,3.96,0.71
07-12-2024,CA-2017-112585,715.64,186.49
11-03-2025,CA-2017-149762,268.704,40.86
11-03-2025,CA-2017-149762,21.92,6.67
11-03-2025,CA-2017-149762,48.72,16.25
11-03-2025,CA-2017-149762,205.666,27.38
28-09-2024,CA-2017-167605,30.344,7.56
27-09-2025,US-2018-105697,25.696,6.48
06-08-2025,CA-2018-165323,3404.5,259.45
06-08-2025,CA-2018-165323,101.34,12.65
31-05-2024,CA-2016-110891,344.372,80.91
04-10-2025,CA-2018-100783,30.384,8.14
17-02-2024,CA-2016-152513,22.848,4.62
12-10-2025,CA-2018-139822,38.62,10.53
12-10-2025,CA-2018-139822,59.98,4.81
26-05-2025,CA-2018-107713,174.3,34.04
19-10-2025,CA-2018-134096,383.96,50.17
19-10-2025,CA-2018-134096,15.57,2.57
17-12-2024,CA-2017-125843,22.32,7.3
17-12-2024,CA-2017-125843,103.6,17
01-12-2025,CA-2018-120404,2.97,0.19
01-12-2025,CA-2018-120404,569.99,53.08
01-12-2025,CA-2018-120404,50.97,10.09
03-09-2025,CA-2018-167549,298.116,51.77
02-09-2024,CA-2017-120082,59.52,18.74
25-11-2024,US-2017-168095,230.28,49.92
25-11-2024,US-2017-168095,105.52,33.52
21-09-2025,CA-2018-166093,23.36,6.95
21-09-2025,CA-2018-166093,71.976,7.95
21-09-2025,CA-2018-166093,8.56,2.01
21-09-2025,CA-2018-166093,13.92,2.83
21-09-2025,CA-2018-166093,2518.29,390.31
21-09-2025,CA-2018-166093,540.57,181.08
21-09-2025,CA-2018-166093,221.056,76.67
20-03-2025,CA-2017-146325,81.424,10.41
20-03-2025,CA-2017-146325,134.8,28.39
27-12-2025,CA-2018-134194,39.582,7.24
27-12-2025,CA-2018-134194,44.688,12.62
27-12-2025,CA-2018-134194,31.744,8.56
27-12-2025,CA-2018-134194,40.98,7.28
27-12-2025,CA-2018-134194,3.168,0.88
31-05-2024,CA-2016-145814,5.984,1.58
31-05-2024,CA-2016-145814,861.76,72.11
27-10-2025,CA-2018-131807,435.168,69.15
27-10-2025,CA-2018-131807,14.9,2.8
27-10-2025,CA-2018-131807,15.8,5.07
27-10-2025,CA-2018-131807,72.9,7.4
27-10-2025,CA-2018-131807,206.352,22.7
27-10-2025,CA-2018-131807,7.992,0.69
29-11-2025,CA-2018-104864,81.36,15.68
29-11-2025,CA-2018-104864,20.232,5.28
29-11-2025,CA-2018-104864,389.056,93.45
29-11-2025,CA-2018-104864,20.736,7
29-11-2025,CA-2018-104864,41.472,14.23
30-01-2025,CA-2017-157707,90.882,20.52
30-01-2025,CA-2017-157707,15.992,1.08
30-01-2025,CA-2017-157707,120.784,19.62
20-03-2024,US-2016-126753,519.792,53.41
20-03-2024,US-2016-126753,31.176,2.64
20-03-2024,US-2016-126753,10.368,3.59
20-03-2024,US-2016-126753,2.724,0.64
20-03-2024,US-2016-126753,254.352,29.54
20-03-2024,US-2016-126753,3.762,0.69
20-03-2024,US-2016-126753,10.272,3.15
28-03-2024,CA-2016-113040,5.104,1.14
18-04-2025,CA-2018-152499,15.12,2.6
18-04-2025,CA-2018-152499,7.872,1.49
23-09-2024,CA-2017-151498,8.32,2.72
29-11-2024,CA-2017-137939,89.95,10.5
25-12-2024,US-2017-117793,25.2,6.14
25-12-2024,US-2017-117793,37.59,9.29
25-12-2024,US-2017-117793,14.97,3.06
25-12-2024,US-2017-117793,1.98,0.2
02-11-2024,CA-2017-133872,39.936,6.92
02-11-2024,CA-2017-133872,18.464,1.66
31-05-2024,US-2016-165743,4.896,1.16
31-05-2024,US-2016-165743,145.764,32
31-05-2024,US-2016-165743,9.612,3.16
18-11-2025,US-2018-105998,199.75,21.43
18-11-2025,US-2018-105998,1673.184,239.37
22-05-2024,US-2016-151407,263.96,21.22
17-06-2024,CA-2016-110870,299.94,25.82
17-06-2024,CA-2016-110870,25.76,8.23
28-01-2025,CA-2017-139808,93.36,15.39
29-05-2024,CA-2016-110863,541.24,175.14
29-05-2024,CA-2016-110863,106.32,28.35
29-05-2024,CA-2016-110863,1323.9,191.25
06-02-2024,US-2016-136427,125.944,-3.95
19-07-2025,CA-2018-120168,663.92,117.76
19-07-2025,CA-2018-120168,120,10.62
19-07-2025,CA-2018-120168,3.29,0.51
19-07-2025,CA-2018-120168,18.84,2.68
05-11-2025,CA-2018-114804,52.792,5.63
17-11-2025,CA-2018-167227,83.9,22.64
17-11-2025,CA-2018-167227,11.76,2.48
09-04-2024,CA-2016-132465,210.68,49.31
09-04-2024,CA-2016-132465,78.8,25.23
09-04-2024,CA-2016-132465,19.99,1.91
09-04-2024,CA-2016-132465,772.68,241.68
07-02-2025,CA-2017-166373,106.08,14.69
06-07-2024,CA-2017-158806,23.076,2.65
06-07-2024,CA-2017-158806,25.92,6.11
10-02-2024,CA-2016-119690,47.952,14.37
10-02-2024,CA-2016-119690,0.984,0.29
10-02-2024,CA-2016-119690,75.384,10.42
10-02-2024,CA-2016-119690,4.608,1.26
15-04-2024,CA-2016-153738,37.68,11.08
23-08-2025,CA-2018-169012,41.91,12.83
15-08-2025,CA-2018-109393,435.999,101.91
24-09-2025,CA-2018-121489,388.704,89.35
24-09-2025,CA-2018-121489,572.58,128.1
24-09-2025,CA-2018-121489,33.18,3.11
24-05-2025,US-2018-133081,63.88,8.26
24-05-2025,US-2018-133081,26.72,-0.94
12-10-2025,CA-2018-165008,295.056,65.76
15-01-2025,CA-2017-145611,393.25,-13.42
20-03-2025,CA-2017-113600,2.214,0.38
18-11-2025,CA-2018-130834,16.272,4.64
16-11-2024,CA-2017-168543,706.86,174.45
22-10-2025,CA-2018-152205,2.655,0.79
29-03-2024,CA-2016-121188,892.35,208.5
29-03-2024,CA-2016-121188,307.666,48.62
29-03-2024,CA-2016-121188,728.82,118.78
29-03-2024,CA-2016-121188,41.36,12.07
29-03-2024,CA-2016-121188,43.176,5.45
29-03-2024,CA-2016-121188,4.16,0.75
15-04-2024,CA-2016-156013,61.4,19.01
15-04-2024,CA-2016-156013,24.448,3.89
20-02-2025,CA-2017-132997,263.96,17.7
20-02-2025,CA-2017-132997,359.97,46.5
20-02-2025,CA-2017-132997,12.96,2.62
20-02-2025,CA-2017-132997,116.82,38.64
20-02-2025,CA-2017-132997,276.784,66.9
08-05-2024,US-2016-160563,239.97,29.91
08-05-2024,US-2016-160563,16.02,-0.5
02-04-2025,CA-2018-151750,454.56,136.46
02-04-2025,CA-2018-151750,141.42,22.67
02-04-2025,CA-2018-151750,310.744,61.53
02-04-2025,CA-2018-151750,12.736,4.18
02-04-2025,CA-2018-151750,6.47,1.02
02-04-2025,CA-2018-151750,13.748,3.71
02-04-2025,CA-2018-151750,15.224,5.06
09-02-2024,CA-2016-106187,27.42,3.61
09-02-2024,CA-2016-106187,165.98,39.42
09-02-2024,CA-2016-106187,75,6.23
03-03-2025,US-2017-164945,134.272,45.4
13-05-2024,CA-2016-150714,146.544,51
13-05-2024,CA-2016-150714,131.904,20.48
13-05-2024,CA-2016-150714,203.88,52.79
13-05-2024,CA-2016-150714,14.301,3.78
13-05-2024,CA-2016-150714,718.64,215.59
06-02-2025,CA-2017-105753,61.1,-1.54
29-06-2025,CA-2018-120894,28.08,4.95
22-01-2025,CA-2017-106621,10.496,2.07
21-02-2024,CA-2016-107020,39.92,10.42
13-03-2024,US-2016-117492,77.58,13.25
15-06-2024,CA-2016-127502,5.76,1.84
22-11-2025,CA-2018-143658,109.9,22.04
05-09-2025,CA-2018-133046,23.88,3.51
05-09-2025,CA-2018-133046,26.2,6.18
05-09-2025,CA-2018-133046,12.96,4.23
05-09-2025,CA-2018-133046,234.95,20.93
29-12-2025,CA-2018-122798,118.25,29.74
29-12-2025,CA-2018-122798,4.28,1.31
22-08-2024,CA-2017-169663,26.85,3.23
22-08-2024,CA-2017-169663,3357.6,279.99
16-01-2024,CA-2016-149846,8.26,1.66
16-01-2024,CA-2016-149846,2973.32,191.38
16-01-2024,CA-2016-149846,104.79,32.49
16-01-2024,CA-2016-149846,775.728,57.23
08-05-2025,CA-2018-159149,89.0664,19.32
08-05-2025,CA-2018-159149,175.44,42.85
08-05-2025,CA-2018-159149,438.336,63.15
14-12-2025,US-2018-167570,215.544,53.05
29-11-2025,CA-2018-160122,55.584,15.46
29-11-2025,CA-2018-160122,127.386,21.33
10-03-2025,CA-2017-130393,248.43,42.34
10-03-2025,CA-2017-130393,11.648,2.75
10-03-2025,CA-2017-130393,85.246,18.58
26-10-2025,CA-2018-144820,20.64,5.18
30-09-2025,CA-2018-101014,148.02,-4.21
04-12-2025,CA-2018-105543,33.29,9.41
15-08-2025,US-2018-113201,204.95,60.13
01-09-2025,US-2018-106551,526.344,75.02
23-02-2025,CA-2017-116722,41.96,6.95
23-02-2025,CA-2017-116722,451.152,99
23-02-2025,CA-2017-116722,31.504,7.18
06-10-2025,US-2018-150070,161.568,37.12
27-09-2025,CA-2018-157350,64.96,10.87
29-04-2024,CA-2016-131352,72.78,16.49
